ApplNo,ProductNo,MarketingStatusID,TECode
021087,1,1,AB
021087,2,1,AB
021087,3,1,AB
021090,1,1,AB
021093,1,1,AB
021093,2,1,AB
021093,3,1,AB
021098,1,1,AB
021107,1,1,AB
021107,2,1,AB
021110,1,1,AB
021110,2,1,AB
021110,4,1,AB
021113,1,1,AP1
021113,2,1,AP1
021116,1,1,AB1
021116,1,1,AB2
021116,1,1,AB3
021116,1,1,AB4
021116,2,1,AB1
021116,2,1,AB2
021116,2,1,AB3
021116,2,1,AB4
021116,3,1,AB1
021116,3,1,AB2
021116,3,1,AB3
021116,3,1,AB4
021116,4,1,AB1
021116,4,1,AB2
021116,4,1,AB3
021116,4,1,AB4
021116,5,1,AB1
021116,5,1,AB2
021116,5,1,AB3
021116,5,1,AB4
021116,6,1,AB1
021116,6,1,AB2
021116,6,1,AB3
021116,6,1,AB4
021116,7,1,AB1
021116,7,1,AB2
021116,7,1,AB3
021116,7,1,AB4
021116,8,1,AB1
021116,8,1,AB2
021116,8,1,AB3
021116,8,1,AB4
021116,9,1,AB1
021116,9,1,AB2
021116,9,1,AB3
021116,9,1,AB4
021116,10,1,AB1
021116,10,1,AB2
021116,10,1,AB3
021116,10,1,AB4
021116,11,1,AB1
021116,11,1,AB2
021116,11,1,AB3
021116,11,1,AB4
021116,12,1,AB1
021116,12,1,AB2
021116,12,1,AB3
021116,12,1,AB4
021117,1,1,AP
021121,1,1,AB
021121,2,1,AB
021121,3,1,AB
021121,4,1,AB
021123,1,1,AB
021129,1,1,AA
021130,2,1,AB
021131,1,1,AP
021131,3,1,AP
021132,1,1,AB
021134,1,1,AB
021134,2,1,AB
021134,3,1,AB
021135,1,1,AB
021135,2,1,AB
021135,4,1,AB
021137,1,1,AB1
021137,1,1,AB2
021137,1,1,AB3
021137,1,1,AB4
021137,2,1,AB1
021137,2,1,AB2
021137,2,1,AB3
021137,2,1,AB4
021137,3,1,AB1
021137,3,1,AB2
021137,3,1,AB3
021137,3,1,AB4
021137,4,1,AB1
021137,4,1,AB2
021137,4,1,AB3
021137,4,1,AB4
021137,5,1,AB1
021137,5,1,AB2
021137,5,1,AB3
021137,5,1,AB4
021137,6,1,AB1
021137,6,1,AB2
021137,6,1,AB3
021137,6,1,AB4
021137,7,1,AB1
021137,7,1,AB2
021137,7,1,AB3
021137,7,1,AB4
021137,8,1,AB1
021137,8,1,AB2
021137,8,1,AB3
021137,8,1,AB4
021137,9,1,AB1
021137,9,1,AB2
021137,9,1,AB3
021137,9,1,AB4
021137,10,1,AB1
021137,10,1,AB2
021137,10,1,AB3
021137,10,1,AB4
021137,11,1,AB1
021137,11,1,AB2
021137,11,1,AB3
021137,11,1,AB4
021137,12,1,AB1
021137,12,1,AB2
021137,12,1,AB3
021137,12,1,AB4
021142,1,1,AB1
021146,1,1,AP
021146,2,1,AP
021146,3,1,AP
021146,5,1,AP
021148,8,1,
021148,9,1,
021151,1,1,AB
021151,2,1,AB
021151,3,1,AB
021153,1,1,AB
021153,2,1,AB
021159,1,1,AT
021160,3,1,AB
021162,1,1,AB
021162,2,1,AB
021162,3,1,AB
021165,1,1,AB
021166,2,1,AB
021168,1,1,AB
021168,2,1,AB
021171,1,1,AP
021171,2,1,AP
021171,3,1,AP
021171,4,1,AP
021176,1,1,AB
021179,1,1,AB
021179,2,1,AB
021184,1,1,AB
021184,2,1,AB
021184,3,1,AB
021187,1,1,AB
021192,1,1,AB
021196,1,1,AA
021197,1,1,AP
021205,1,1,AB
021208,1,1,AB
021208,2,1,AB
021208,3,1,AB
021210,1,1,AB1
021210,1,1,AB2
021210,1,1,AB3
021210,2,1,AB1
021210,2,1,AB2
021210,2,1,AB3
021210,3,1,AB1
021210,3,1,AB2
021210,3,1,AB3
021210,4,1,AB1
021210,4,1,AB2
021210,4,1,AB3
021210,5,1,AB1
021210,5,1,AB2
021210,5,1,AB3
021210,6,1,AB1
021210,6,1,AB2
021210,6,1,AB3
021210,7,1,AB1
021210,7,1,AB2
021210,7,1,AB3
021210,8,1,AB1
021210,8,1,AB2
021210,8,1,AB3
021210,9,1,AB1
021210,9,1,AB2
021210,9,1,AB3
021210,10,1,AB1
021210,10,1,AB2
021210,10,1,AB3
021210,11,1,AB1
021210,11,1,AB2
021210,11,1,AB3
021210,12,1,AB1
021210,12,1,AB2
021210,12,1,AB3
021223,2,1,AP
021223,3,1,AP
021227,1,1,AP
021227,2,1,AP
021228,1,1,AB
021228,2,1,AB
021231,1,1,AB
021231,2,1,AB
021232,1,1,AB
021232,2,1,AB
021232,3,1,AB
021232,4,1,AB
021246,2,1,AB
021248,2,1,AP
021251,1,1,AA
021252,2,1,AB
021253,1,1,AP
021259,1,1,AB2
021259,2,1,AB2
021259,3,1,AB2
021259,4,1,AB2
021259,5,1,AB2
021259,6,1,AB2
021262,1,1,AT
021264,2,1,AP
021266,1,1,AB
021266,2,1,AB
021267,1,1,AP
021272,1,1,AP
021272,2,1,AP
021272,3,1,AP
021272,4,1,AP
021278,1,1,AB
021278,2,1,AB
021278,3,1,AB
021283,1,1,AB
021283,2,1,AB
021283,3,1,AB
021283,4,1,AB
021284,1,1,AB1
021284,2,1,AB1
021284,3,1,AB1
021284,4,1,AB1
021285,1,1,AB
021286,1,1,AB
021286,3,1,AB
021286,4,1,AB
021287,1,1,AB
021290,1,1,AB
021290,2,1,AB
021292,1,1,AB2
021292,2,1,AB2
021292,3,1,AB2
021292,4,1,AB2
021292,5,1,AB2
021292,6,1,AB2
021292,7,1,AB2
021292,8,1,AB2
021292,9,1,AB2
021292,10,1,AB2
021292,11,1,AB2
021301,1,1,AB1
021301,1,1,AB3
021301,2,1,AB1
021301,2,1,AB3
021301,3,1,AB1
021301,3,1,AB3
021301,4,1,AB1
021301,4,1,AB3
021301,5,1,AB1
021301,5,1,AB3
021301,6,1,AB1
021301,6,1,AB3
021301,7,1,AB1
021301,7,1,AB3
021301,8,1,AB1
021301,8,1,AB3
021301,9,1,AB1
021301,9,1,AB3
021301,10,1,AB1
021301,10,1,AB3
021301,11,1,AB1
021301,11,1,AB3
021302,1,1,AB
021303,1,1,AB1
021303,2,1,AB1
021303,3,1,AB1
021303,4,1,AB1
021303,5,1,AB1
021303,6,1,AB1
021304,1,1,AB
021305,7,1,AA
021306,1,1,AB
021306,2,1,AB
021306,3,1,AB
021306,4,1,AB
021306,5,1,AB
021318,2,1,AP
021319,1,1,AB
021323,1,1,AB
021323,2,1,AB
021323,3,1,AB
021324,1,1,AB
021337,1,1,AP
021342,1,1,AB1
021342,1,1,AB2
021342,1,1,AB3
021342,2,1,AB1
021342,2,1,AB2
021342,2,1,AB3
021342,3,1,AB1
021342,3,1,AB2
021342,3,1,AB3
021342,4,1,AB1
021342,4,1,AB2
021342,4,1,AB3
021342,5,1,AB1
021342,5,1,AB2
021342,5,1,AB3
021342,6,1,AB1
021342,6,1,AB2
021342,6,1,AB3
021342,7,1,AB1
021342,7,1,AB2
021342,7,1,AB3
021342,8,1,AB1
021342,8,1,AB2
021342,8,1,AB3
021342,9,1,AB1
021342,9,1,AB2
021342,9,1,AB3
021342,10,1,AB1
021342,10,1,AB2
021342,10,1,AB3
021342,11,1,AB1
021342,11,1,AB2
021342,11,1,AB3
021342,12,1,AB1
021342,12,1,AB2
021342,12,1,AB3
021344,1,1,AO
021345,1,1,AP
021345,2,1,AP
021345,3,1,AP
021345,4,1,AP
021346,1,1,AB
021346,2,1,AB
021346,3,1,AB
021346,4,1,AB
021348,1,1,AB
021350,2,1,BX
021355,2,1,AB
021356,1,1,AB
021356,2,1,AB
021356,3,1,AB
021356,4,1,AB
021359,1,1,AB
021360,2,1,AB
021366,2,1,AB
021366,3,1,AB
021366,4,1,AB
021366,5,1,AB
021368,1,1,AB1
021368,2,1,AB1
021368,3,1,AB1
021368,4,1,AB1
021383,1,1,AP
021392,1,1,AB
021392,2,1,AB
021392,3,1,AB
021392,4,1,AB
021392,5,1,AB
021392,6,1,AB
021395,1,1,AB
021398,1,1,AB
021402,1,1,AB1
021402,1,1,AB2
021402,2,1,AB1
021402,2,1,AB2
021402,3,1,AB1
021402,3,1,AB2
021402,4,1,AB1
021402,4,1,AB2
021402,5,1,AB1
021402,5,1,AB2
021402,6,1,AB1
021402,6,1,AB2
021402,7,1,AB1
021402,7,1,AB2
021402,8,1,AB1
021402,8,1,AB2
021402,9,1,AB1
021402,9,1,AB2
021402,10,1,AB1
021402,10,1,AB2
021402,11,1,AB1
021402,11,1,AB2
021402,12,1,AB1
021402,12,1,AB2
021409,1,1,AB
021411,2,1,AB
021411,3,1,AB
021411,4,1,AB
021411,5,1,AB
021411,6,1,AB
021411,7,1,AB
021411,8,1,AB
021416,1,1,AB
021416,2,1,AB
021416,3,1,AB
021419,1,1,AA
021419,2,1,AA
021426,1,1,
021426,2,1,
021426,3,1,
021426,4,1,
021427,1,1,AB
021427,2,1,AB
021427,4,1,AB
021428,1,1,AB
021428,2,1,AB
021434,1,1,AB
021434,2,1,AB
021434,3,1,AB
021434,4,1,AB
021436,1,1,AB
021436,2,1,AB
021436,3,1,AB
021436,4,1,AB
021436,5,1,AB
021436,6,1,AB
021437,1,1,AB
021437,2,1,AB
021438,1,1,BX
021438,2,1,BX
021445,1,1,AB
021446,1,1,AB
021446,2,1,AB
021446,3,1,AB
021446,4,1,AB
021446,5,1,AB
021446,6,1,AB
021446,7,1,AB
021446,8,1,AB
021447,1,1,AB
021447,2,1,AB
021447,3,1,AB
021449,1,1,AB
021450,3,1,AB
021450,4,1,AB
021454,1,1,AB2
021457,1,1,AB2
021462,1,1,AP
021462,2,1,AP
021463,1,1,AB
021468,2,1,AB
021468,3,1,AB
021468,4,1,AB
021470,1,1,AB
021476,1,1,AB
021476,2,1,AB
021476,3,1,AB
021478,1,1,AB
021485,1,1,AB
021485,2,1,AB
021485,3,1,AB
021485,4,1,AB
021485,5,1,AB
021485,6,1,AB
021487,1,1,AB
021487,2,1,AB
021497,1,1,AB
021500,1,1,AB
021505,1,1,AA
021506,2,1,AP
021506,3,1,AP
021514,1,1,AB
021514,2,1,AB
021514,3,1,AB
021514,4,1,AB
021515,1,1,AB3
021515,2,1,AB3
021516,1,1,AT2
021518,1,1,AB
021518,2,1,AB
021519,1,1,AB
021519,2,1,AB
021519,3,1,AB
021520,1,1,AB
021520,2,1,AB
021520,3,1,AB
021520,4,1,AB
021520,5,1,AB
021526,1,1,AB
021526,2,1,AB
021528,1,1,AT
021532,2,1,AB
021532,3,1,AB
021532,5,1,AB
021535,1,1,AB
021537,1,1,AB
021539,1,1,AP
021540,1,1,AB
021540,2,1,AB
021540,3,1,AB
021540,4,1,AB
021540,5,1,AB
021540,6,1,AB
021540,7,1,AB
021540,8,1,AB
021540,9,1,AB
021540,10,1,AB
021540,11,1,AB
021544,1,1,AB
021548,1,1,AB
021549,1,1,AB
021549,2,1,AB
021560,1,1,AB
021560,2,1,AB
021560,3,1,AB
021560,4,1,AB
021565,1,1,AT
021567,3,1,AB
021567,4,1,AB
021572,2,1,AP
021574,2,1,AB2
021588,1,1,AB
021588,2,1,AB
021591,1,1,AB
021598,1,1,AT1
021602,1,1,AP
021606,1,1,AB
021606,2,1,AB
021615,1,1,AB
021615,2,1,AB
021615,3,1,AB
021618,1,1,AB
021618,2,1,AB
021624,1,1,AP
021630,1,1,AB
021636,1,1,AB
021636,2,1,AB
021641,1,1,AB
021641,2,1,AB
021642,1,1,AB
021644,1,1,AB
021648,1,1,AA
021652,1,1,AB
021654,1,1,AB
021656,1,1,AB
021656,2,1,AB
021660,1,1,AB
021673,1,1,AP
021674,1,1,AB
021676,1,1,AB
021687,1,1,AB
021687,2,1,AB
021687,3,1,AB
021687,4,1,AB
021688,1,1,AB
021688,2,1,AB
021688,3,1,AB
021689,2,1,AP
021695,1,1,AB
021695,3,1,AB
021735,1,1,BX
021738,1,1,AB
021742,2,1,AB
021742,3,1,AB
021742,4,1,AB
021742,5,1,AB
021743,1,1,AB
021743,2,1,AB
021743,3,1,AB
021748,1,1,AB3
021748,2,1,AB3
021752,1,1,AB
021752,2,1,AB
021752,3,1,AB
021752,4,1,AB
021753,1,1,AB
021758,1,1,AB
021759,1,1,AP
021759,2,1,AP
021764,1,1,AT
021770,1,1,AB
021773,1,1,AP
021773,2,1,AP
021774,1,1,AB
021774,2,1,AB
021775,1,1,AB
021777,1,1,AB
021777,2,1,AB
021778,1,1,AB
021782,1,1,AB
021789,1,1,AB
021790,1,1,AP
021794,1,1,AB
021797,1,1,AB
021797,2,1,AB
021799,1,1,AB
021802,1,1,AB
021802,2,1,AB
021802,3,1,AB
021802,4,1,AB
021802,5,1,AB
021802,6,1,AB
021802,7,1,AB
021802,8,1,AB
021806,1,1,BX
021817,1,1,AP
021821,1,1,AP
021825,1,1,AB
021825,2,1,AB
021835,1,1,AT
021840,1,1,AB
021842,2,1,AB
021845,1,1,AB
021849,1,1,AB
021849,2,1,AB
021852,1,1,AB
021856,1,1,AB
021856,2,1,AB
021861,1,1,AB
021870,2,1,AP
021872,1,1,AP
021875,1,1,AB
021875,3,1,AB
021875,4,1,AB
021875,5,1,AB
021876,1,1,AB
021877,1,1,AP
021879,1,1,AB
021880,1,1,AB
021880,2,1,AB
021880,3,1,AB
021880,4,1,AB
021880,5,1,AB
021880,6,1,AB
021881,1,1,AA
021882,1,1,AB
021882,2,1,AB
021882,3,1,AB
021883,1,1,AP
021892,1,1,AB
021894,1,1,AB
021894,2,1,AB
021897,1,1,AP
021903,1,1,AP
021906,1,1,AB
021906,2,1,AB
021908,1,1,AB
021908,2,1,AB
021911,2,1,AB
021911,3,1,AB
021912,1,1,AN
021918,1,1,AB
021923,1,1,AB
021924,9,1,AB
021924,11,1,AB
021924,12,1,AB
021925,1,1,AB
021925,2,1,AB
021926,1,1,AB
021928,1,1,AB
021928,2,1,AB
021929,1,1,AB
021929,2,1,AB
021937,1,1,AB
021938,1,1,AB
021938,2,1,AB
021938,3,1,AB
021938,4,1,AB
021947,1,1,AB
021947,2,1,AB
021947,3,1,AB
021947,4,1,AB
021947,5,1,AB
021951,1,1,AB2
021951,2,1,AB2
021951,3,1,AB2
021951,4,1,AB2
021951,5,1,AB2
021951,6,1,AB2
021957,1,1,AB
021957,2,1,AB
021957,3,1,AB
021957,4,1,AB
021964,1,1,AP
021964,2,1,AP
021964,3,1,AP
021976,2,1,AB
021976,4,1,AB
021976,5,1,AB
021976,6,1,AB
021977,1,1,AB
021977,2,1,AB
021977,3,1,AB
021977,4,1,AB
021977,5,1,AB
021977,6,1,AB
021977,7,1,AB
021980,1,1,AP
021985,1,1,AB
021985,2,1,AB
021986,1,1,AB
021986,2,1,AB
021986,3,1,AB
021986,4,1,AB
021986,5,1,AB
021986,6,1,AB
021990,2,1,AB
021990,3,1,AB
021990,4,1,AB
021990,5,1,AB
021992,1,1,AB
021992,2,1,AB
021992,3,1,AB
021994,1,1,AT2
021997,1,1,AB
021997,2,1,AB
021999,1,1,AB
021999,2,1,AB
021999,3,1,AB
021999,6,1,AB
022000,1,1,AB
022003,1,1,AB
022006,1,1,AA
022007,1,1,AN
022012,1,1,AB
022012,2,1,AB
022012,3,1,AB
022012,4,1,AB
022013,1,1,AB2
022020,1,1,AB
022023,2,1,AP
022030,1,1,AB
022030,2,1,AB
022036,1,1,AB
022036,2,1,AB
022037,1,1,AB
022037,2,1,AB
022037,3,1,AB
022037,4,1,AB
022038,1,1,AB
022038,2,1,AB
022038,3,1,AB
022038,4,1,AB
022038,5,1,AB
022044,1,1,AB
022044,2,1,AB
022047,1,1,AB
022047,2,1,AB
022047,3,1,AB
022047,4,1,AB
022047,5,1,AB
022052,1,1,AB
022057,1,1,AB
022059,1,1,AB
022063,1,1,AB2
022063,2,1,AB2
022063,3,1,AB2
022063,4,1,AB2
022068,1,1,AB
022068,2,1,AB
022068,3,1,AB
022070,1,1,AB
022074,1,1,AB
022074,2,1,AB
022074,3,1,AB
022076,1,1,AB
022081,1,1,AB
022081,2,1,AB
022083,1,1,AB
022083,2,1,AB
022083,5,1,AB
022088,1,1,AP
022100,1,1,AB
022100,2,1,AB
022100,3,1,AB
022100,4,1,AB
022101,1,1,AB
022104,1,1,AB
022104,2,1,AB
022104,3,1,AB
022104,4,1,AB
022115,1,1,AB
022115,2,1,AB
022115,3,1,AB
022115,4,1,AB
022115,5,1,AB
022115,6,1,AB
022117,1,1,AB
022117,2,1,AB
022117,3,1,AB
022118,1,1,AB
022118,2,1,AB
022119,1,1,AP
022127,1,1,AB
022128,1,1,AB
022128,2,1,AB
022137,1,1,AP2
022142,1,1,AB
022145,1,1,AB
022145,2,1,AB
022150,1,1,AP
022160,1,1,AP
022160,2,1,AP
022161,1,1,AP
022165,1,1,AB
022180,1,1,AB
022181,1,1,AB
022184,1,1,AB
022185,1,1,AB
022186,1,1,AP
022186,2,1,AP
022187,1,1,AB
022187,2,1,AB
022192,1,1,AB
022192,2,1,AB
022192,3,1,AB
022192,4,1,AB
022192,5,1,AB
022192,6,1,AB
022192,7,1,AB
022195,1,1,AA
022195,2,1,AA
022195,3,1,AA
022202,1,1,AB
022206,1,1,AB
022206,2,1,AB
022207,1,1,AB
022207,2,1,AB
022212,1,1,AB
022214,1,1,TBD
022223,1,1,TBD
022224,1,1,AB
022224,2,1,AB
022225,1,1,AP
022225,2,1,AP
022234,1,1,AP
022234,2,1,AP
022234,3,1,AP
022235,1,1,TBD
022235,2,1,TBD
022235,3,1,TBD
022249,1,1,AP
022249,2,1,AP
022250,1,1,AB
022251,1,1,AB
022251,2,1,AB
022251,3,1,AB
022251,4,1,AB
022253,1,1,AB
022253,2,1,AB
022253,3,1,AB
022253,4,1,AB
022254,1,1,AP
022255,1,1,AA
022256,1,1,AB
022256,2,1,AB
022256,3,1,AB
022256,4,1,AB
022257,1,1,AB
022260,1,1,AP2
022260,2,1,AP2
022262,1,1,AB
022264,1,1,AB
022264,2,1,AB
022264,3,1,AB
022264,4,1,AB
022264,5,1,AB
022275,1,1,AB1
022275,2,1,AB1
022276,1,1,AP
022276,2,1,AP
022276,3,1,AP
022285,1,1,AB
022285,2,1,AB
022287,1,1,AB
022287,2,1,AB
022288,1,1,AT
022290,1,1,AP
022291,1,1,AB
022291,2,1,AB
022291,3,1,AB
022291,4,1,AB
022301,1,1,AB
022307,1,1,AB
022307,2,1,AB
022309,1,1,AB
022309,2,1,AB2
022309,3,1,AB2
022310,1,1,TBD
022311,1,1,AP
022314,1,1,AB
022314,2,1,AB
022314,3,1,AB
022314,4,1,AB
022314,5,1,AB
022318,1,1,AB
022318,2,1,AB
022320,1,1,AB
022331,3,1,AB1
022332,1,1,AB2
022334,1,1,AB
022334,2,1,AB
022334,3,1,AB
022334,4,1,AB
022341,1,1,AP1
022350,1,1,AB
022350,2,1,AB
022352,1,1,AB
022362,2,1,AB
022363,1,1,AB
022363,2,1,AB
022363,3,1,AB
022369,1,1,AT
022372,1,1,AA
022393,1,1,AP
022402,1,1,AB
022402,2,1,AB
022402,3,1,AB
022406,1,1,AB
022406,2,1,AB
022406,3,1,AB
022406,4,1,AB
022410,1,1,AB
022410,2,1,AB
022410,3,1,AB
022410,4,1,AB
022416,1,1,AB
022416,2,1,AB
022416,3,1,AB
022416,4,1,AB
022417,1,1,AB
022421,1,1,AB
022421,2,1,AB
022421,3,1,AB
022421,4,1,AB
022421,5,1,AB
022421,6,1,AB
022421,7,1,AB
022425,1,1,AB
022428,1,1,AT2
022430,1,1,AB
022433,1,1,AB
022433,2,1,AB
022453,1,1,AP
022454,1,1,AP
022460,1,1,AB
022462,1,1,AP
022462,2,1,AP
022462,3,1,AP
022462,4,1,AP
022465,1,1,AB
022468,1,1,AP
022468,2,1,AP
022473,1,1,AP
022474,1,1,AB
022483,1,1,AB
022485,1,1,AP
022488,1,1,AA
022496,1,1,AP
022496,2,1,AP
022511,1,1,AB
022511,2,1,AB
022512,1,1,AB
022512,2,1,AB
022512,3,1,AB
022519,1,1,AB
022522,1,1,AB
022522,2,1,AB
022525,1,1,AB
022525,2,1,AB
022525,3,1,AB
022525,4,1,AB
022527,1,1,AB
022527,2,1,AB
022532,1,1,AB
022534,3,1,AP
022534,4,1,AP
022534,5,1,AP
022535,1,1,AB
022544,1,1,AB2
022544,2,1,AB2
022544,3,1,AB
022544,4,1,AB
022544,5,1,AB
022548,1,1,AT
022560,1,1,AB
022561,1,1,AB
022562,1,1,AB
022567,1,1,AB
022567,2,1,AB
022567,3,1,AB
022568,1,1,AB
022571,1,1,AA
022573,1,1,AB
022574,1,1,AB
022580,1,1,AB
022580,2,1,AB
022580,3,1,AB
022580,4,1,AB
040001,1,1,AB
040001,2,1,AB
040010,1,1,AA
040014,1,1,AT
040026,1,1,AA
040028,1,1,AA
040029,1,1,AA
040036,1,1,AB
040036,2,1,AB
040037,1,1,AT
040039,1,1,AT
040041,1,1,AT
040054,1,1,AB
040056,1,1,AP
040058,1,1,AB
040062,1,1,AB
040062,2,1,AB
040064,1,1,AT
040066,1,1,AT
040067,1,1,AT
040074,1,1,AT
040075,1,1,AT
040078,1,1,AP
040081,1,1,AB
040086,1,1,AB
040086,2,1,AB
040088,1,1,AA
040089,1,1,AP
040090,1,1,AA
040090,2,1,AA
040103,1,1,AA
040103,2,1,AA
040103,3,1,AA
040104,1,1,AB
040119,1,1,AA
040133,1,1,AB
040136,1,1,AP
040145,1,1,AB
040145,2,1,AB
040145,3,1,AB
040145,4,1,AB
040145,5,1,AB
040145,6,1,AB
040145,7,1,AB
040145,8,1,AB
040145,9,1,AB
040150,1,1,AB
040151,1,1,AA
040156,1,1,AB
040156,2,1,AB
040159,1,1,AB
040159,2,1,AB
040159,3,1,AB
040161,1,1,AB
040164,1,1,AT
040165,1,1,AT
040166,1,1,AT
040169,1,1,AA
040174,1,1,AP
040177,1,1,AA
040180,1,1,AA
040183,1,1,AB
040185,1,1,AB
040185,2,1,AB
040188,1,1,AA
040189,1,1,AB
040189,2,1,AB
040189,3,1,AB
040189,4,1,AB
040190,1,1,AA
040194,1,1,AB
040195,1,1,AB
040195,2,1,AB
040197,1,1,AB
040197,2,1,AB
040197,3,1,AB
040204,1,1,AB
040209,1,1,AB
040209,2,1,AB
040209,3,1,AB
040209,4,1,AB
040215,1,1,AT
040218,1,1,AB
040218,2,1,AB
040218,3,1,AB
040218,4,1,AB
040218,5,1,AB
040218,6,1,AB
040226,1,1,AB
040226,2,1,AB
040226,3,1,AB
040226,4,1,AB
040228,1,1,AA
040230,1,1,AB
040232,1,1,AB
040235,1,1,AP
040241,2,1,AA
040245,1,1,AA
040246,1,1,AB
040247,1,1,AT
040249,1,1,AB
040251,1,1,AA
040253,1,1,AA
040254,1,1,AA
040254,2,1,AA
040256,1,1,AB
040256,2,1,AB
040258,1,1,AP
040263,1,1,AP
040266,1,1,AP
040268,1,1,AB
040268,2,1,AB
040273,1,1,AP
040273,2,1,AP
040274,1,1,AB
040275,1,1,AB
040275,2,1,AB
040275,3,1,AB
040277,1,1,AT
040278,1,1,AP
040278,2,1,AP
040279,1,1,AP
040279,2,1,AP
040282,1,1,AB
040282,2,1,AB
040284,1,1,AB
040286,1,1,AP
040298,1,1,AB
040298,2,1,AB
040298,3,1,AB
040300,1,1,AB
040300,2,1,AB
040300,3,1,AB
040301,1,1,AB
040301,2,1,AB
040301,3,1,AB
040301,4,1,AB
040301,5,1,AB
040301,6,1,AB
040301,7,1,AB
040301,8,1,AB
040301,9,1,AB
040302,1,1,AP
040302,2,1,AP
040313,1,1,AA
040314,1,1,AT
040315,1,1,AT
040317,1,1,AB
040319,1,1,AB
040323,1,1,AA
040327,1,1,AB
040330,1,1,AA
040330,2,1,AA
040330,3,1,AA
040330,4,1,AA
040331,1,1,AA
040333,1,1,AP
040335,1,1,AP
040342,1,1,AB
040342,2,1,AB
040347,1,1,AP
040349,1,1,AB
040350,1,1,AB
040350,2,1,AB
040355,1,1,AA
040361,1,1,AA
040361,2,1,AA
040362,1,1,AB
040362,2,1,AB
040362,3,1,AB
040362,4,1,AB
040362,5,1,AB
040377,1,1,AA
040388,1,1,AP
040391,1,1,AA
040392,1,1,AB
040399,1,1,AA
040400,1,1,AA
040401,1,1,AA
040405,1,1,AA
040409,1,1,AA
040411,1,1,AB
040411,2,1,AB
040412,1,1,AB
040412,2,1,AB
040416,1,1,AB
040416,2,1,AB
040416,3,1,AB
040416,4,1,AB
040416,5,1,AB
040416,6,1,AB
040416,7,1,AB
040416,8,1,AB
040416,9,1,AB
040417,1,1,AT
040419,1,1,AA
040419,2,1,AA
040419,3,1,AA
040420,1,1,AB
040422,1,1,AB
040422,2,1,AB
040422,3,1,AB
040422,4,1,AB
040422,5,1,AB
040422,6,1,AB
040422,7,1,AB
040424,1,1,AB
040424,2,1,AB
040424,3,1,AB
040425,1,1,AB
040428,1,1,AB
040428,2,1,AB
040430,1,1,AB
040431,1,1,AB
040432,1,1,AA
040433,1,1,AT
040436,1,1,AA
040436,2,1,AA
040439,1,1,AB
040439,2,1,AB
040439,3,1,AB
040439,4,1,AB
040440,1,1,AB
040440,2,1,AB
040440,3,1,AB
040440,4,1,AB
040440,5,1,AB
040440,6,1,AB
040440,7,1,AB
040442,1,1,AA
040444,1,1,AB
040444,2,1,AB
040444,3,1,AB
040444,4,1,AB
040444,5,1,AB
040444,6,1,AB
040444,7,1,AB
040445,1,1,AB
040453,1,1,AP
040455,1,1,AP
040461,1,1,AB
040462,1,1,AP
040463,1,1,AP
040465,1,1,AP
040466,1,1,AP
040467,1,1,AT
040467,2,1,AT
040475,1,1,AP
040480,1,1,AB
040480,2,1,AB
040480,3,1,AB
040480,4,1,AB
040480,5,1,AB
040480,6,1,AB
040480,7,1,AB
040481,1,1,AP
040482,1,1,AA
040484,1,1,AP
040486,1,1,AB
040489,1,1,AA
040489,2,1,AA
040491,1,1,AP
040498,1,1,AP
040500,1,1,AB
040500,2,1,AB
040502,1,1,AB
040502,2,1,AB
040503,1,1,AT
040506,1,1,AA
040511,1,1,AA
040512,1,1,AB
040516,1,1,AA
040517,1,1,AA
040517,2,1,AA
040521,1,1,AB
040525,1,1,AA
040526,1,1,AA
040528,1,1,AB
040530,1,1,AO
040537,1,1,AA
040540,1,1,AP
040541,2,1,AP
040542,1,1,AB
040542,2,1,AB
040542,3,1,AB
040545,1,1,AA
040545,2,1,AA
040547,1,1,AB
040547,2,1,AB
040555,1,1,AA
040557,1,1,AB
040557,2,1,AB
040560,2,1,AB
040560,3,1,AB
040571,1,1,AA
040572,1,1,AP
040573,1,1,AP
040575,1,1,AO
040576,1,1,AA
040580,1,1,AB
040580,2,1,AB
040580,3,1,AB
040581,1,1,AB
040583,1,1,AP
040583,2,1,AP
040584,1,1,AB
040586,1,1,AB
040586,2,1,AB
040594,1,1,AB
040596,1,1,AB
040596,2,1,AB
040596,3,1,AB
040597,1,1,AA
040597,2,1,AA
040603,1,1,AB
040603,2,1,AB
040604,1,1,AB
040604,2,1,AB
040604,3,1,AB
040607,1,1,AT
040609,1,1,AT
040611,1,1,AB
040612,1,1,AP
040613,1,1,AA
040615,1,1,AO
040615,2,1,AO
040616,1,1,AB
040616,2,1,AB
040616,3,1,AB
040616,4,1,AB
040616,5,1,AB
040616,6,1,AB
040616,7,1,AB
040616,8,1,AB
040616,9,1,AB
040618,1,1,AB
040620,1,1,AB
040620,2,1,AB
040622,1,1,AB
040622,2,1,AB
040622,3,1,AB
040625,1,1,AA
040626,1,1,AB
040626,2,1,AB
040627,1,1,AA
040627,2,1,AA
040627,3,1,AA
040632,1,1,AP
040633,1,1,AA
040634,1,1,AA
040635,1,1,AA
040636,1,1,AA
040640,1,1,AB
040642,1,1,AA
040642,2,1,AA
040643,1,1,AA
040644,1,1,AA
040646,1,1,AB
040646,2,1,AB
040646,3,1,AB
040649,1,1,AA
040650,1,1,AA
